# This autogenerated file contains solubilities of CO2 and H2O in a respective fluid system.
# The values have been calculated by means of (11)-(14) in https://doi.org/10.1016/S0016-7037(03)00273-4.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min phase pressure = 101325.0, max phase pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C], phase pressure [Pa],         y_H2O [-],         x_CO2 [-]
 1.05525252525e+02,   2.46994912060e+07, 2.28013882026e-02, 2.21659626631e-02
 1.05525252525e+02,   2.52014945980e+07, 2.29225894308e-02, 2.23376575158e-02
 1.05525252525e+02,   2.57034979899e+07, 2.30386666904e-02, 2.25051218057e-02
 1.05525252525e+02,   2.62055013819e+07, 2.31497872169e-02, 2.26684855933e-02
 1.05525252525e+02,   2.67075047739e+07, 2.32561392821e-02, 2.28278766701e-02
 1.05525252525e+02,   2.72095081658e+07, 2.33579240142e-02, 2.29834203774e-02
 1.05525252525e+02,   2.77115115578e+07, 2.34553490621e-02, 2.31352392688e-02
 1.05525252525e+02,   2.82135149497e+07, 2.35486237834e-02, 2.32834526861e-02
 1.05525252525e+02,   2.87155183417e+07, 2.36379556726e-02, 2.34281763199e-02
 1.05525252525e+02,   2.92175217337e+07, 2.37235477828e-02, 2.35695218102e-02
 1.05525252525e+02,   2.97195251256e+07, 2.38055969326e-02, 2.37075964306e-02
 1.05525252525e+02,   3.02215285176e+07, 2.38842925185e-02, 2.38425028807e-02
 1.05525252525e+02,   3.07235319095e+07, 2.39598157899e-02, 2.39743391950e-02
 1.05525252525e+02,   3.12255353015e+07, 2.40323394675e-02, 2.41031987624e-02
 1.05525252525e+02,   3.17275386935e+07, 2.41020276127e-02, 2.42291704412e-02
 1.05525252525e+02,   3.22295420854e+07, 2.41690356742e-02, 2.43523387496e-02
 1.05525252525e+02,   3.27315454774e+07, 2.42335106600e-02, 2.44727841084e-02
 1.05525252525e+02,   3.32335488693e+07, 2.42955913895e-02, 2.45905831155e-02
 1.05525252525e+02,   3.37355522613e+07, 2.43554088008e-02, 2.47058088333e-02
 1.05525252525e+02,   3.42375556533e+07, 2.44130862875e-02, 2.48185310742e-02
 1.05525252525e+02,   3.47395590452e+07, 2.44687400526e-02, 2.49288166739e-02
 1.05525252525e+02,   3.52415624372e+07, 2.45224794684e-02, 2.50367297444e-02
 1.05525252525e+02,   3.57435658291e+07, 2.45744074345e-02, 2.51423319037e-02
 1.05525252525e+02,   3.62455692211e+07, 2.46246207298e-02, 2.52456824795e-02
 1.05525252525e+02,   3.67475726131e+07, 2.46732103558e-02, 2.53468386874e-02
 1.05525252525e+02,   3.72495760050e+07, 2.47202618672e-02, 2.54458557850e-02
 1.05525252525e+02,   3.77515793970e+07, 2.47658556907e-02, 2.55427872045e-02
 1.05525252525e+02,   3.82535827889e+07, 2.48100674298e-02, 2.56376846653e-02
 1.05525252525e+02,   3.87555861809e+07, 2.48529681559e-02, 2.57305982701e-02
 1.05525252525e+02,   3.92575895729e+07, 2.48946246845e-02, 2.58215765871e-02
 1.05525252525e+02,   3.97595929648e+07, 2.49350998379e-02, 2.59106667197e-02
 1.05525252525e+02,   4.02615963568e+07, 2.49744526943e-02, 2.59979143671e-02
 1.05525252525e+02,   4.07635997487e+07, 2.50127388219e-02, 2.60833638774e-02
 1.05525252525e+02,   4.12656031407e+07, 2.50500105009e-02, 2.61670582940e-02
 1.05525252525e+02,   4.17676065327e+07, 2.50863169322e-02, 2.62490393975e-02
 1.05525252525e+02,   4.22696099246e+07, 2.51217044335e-02, 2.63293477437e-02
 1.05525252525e+02,   4.27716133166e+07, 2.51562166236e-02, 2.64080226993e-02
 1.05525252525e+02,   4.32736167085e+07, 2.51898945953e-02, 2.64851024750e-02
 1.05525252525e+02,   4.37756201005e+07, 2.52227770772e-02, 2.65606241571e-02
 1.05525252525e+02,   4.42776234925e+07, 2.52549005855e-02, 2.66346237381e-02
 1.05525252525e+02,   4.47796268844e+07, 2.52862995659e-02, 2.67071361465e-02
 1.05525252525e+02,   4.52816302764e+07, 2.53170065258e-02, 2.67781952755e-02
 1.05525252525e+02,   4.57836336683e+07, 2.53470521586e-02, 2.68478340122e-02
 1.05525252525e+02,   4.62856370603e+07, 2.53764654588e-02, 2.69160842652e-02
 1.05525252525e+02,   4.67876404523e+07, 2.54052738302e-02, 2.69829769930e-02
 1.05525252525e+02,   4.72896438442e+07, 2.54335031864e-02, 2.70485422310e-02
 1.05525252525e+02,   4.77916472362e+07, 2.54611780444e-02, 2.71128091193e-02
 1.05525252525e+02,   4.82936506281e+07, 2.54883216124e-02, 2.71758059295e-02
 1.05525252525e+02,   4.87956540201e+07, 2.55149558713e-02, 2.72375600912e-02
 1.05525252525e+02,   4.92976574121e+07, 2.55411016502e-02, 2.72980982186e-02
 1.05525252525e+02,   4.97996608040e+07, 2.55667786980e-02, 2.73574461358e-02
 1.05525252525e+02,   5.03016641960e+07, 2.55920057488e-02, 2.74156289028e-02
 1.05525252525e+02,   5.08036675879e+07, 2.56168005837e-02, 2.74726708402e-02
 1.05525252525e+02,   5.13056709799e+07, 2.56411800880e-02, 2.75285955535e-02
 1.05525252525e+02,   5.18076743719e+07, 2.56651603052e-02, 2.75834259574e-02
 1.05525252525e+02,   5.23096777638e+07, 2.56887564862e-02, 2.76371842984e-02
 1.05525252525e+02,   5.28116811558e+07, 2.57119831364e-02, 2.76898921786e-02
 1.05525252525e+02,   5.33136845477e+07, 2.57348540589e-02, 2.77415705770e-02
 1.05525252525e+02,   5.38156879397e+07, 2.57573823950e-02, 2.77922398713e-02
 1.05525252525e+02,   5.43176913317e+07, 2.57795806625e-02, 2.78419198590e-02
 1.05525252525e+02,   5.48196947236e+07, 2.58014607904e-02, 2.78906297776e-02
 1.05525252525e+02,   5.53216981156e+07, 2.58230341527e-02, 2.79383883239e-02
 1.05525252525e+02,   5.58237015075e+07, 2.58443115988e-02, 2.79852136736e-02
 1.05525252525e+02,   5.63257048995e+07, 2.58653034827e-02, 2.80311234992e-02
 1.05525252525e+02,   5.68277082915e+07, 2.58860196898e-02, 2.80761349882e-02
 1.05525252525e+02,   5.73297116834e+07, 2.59064696628e-02, 2.81202648600e-02
 1.05525252525e+02,   5.78317150754e+07, 2.59266624248e-02, 2.81635293822e-02
 1.05525252525e+02,   5.83337184673e+07, 2.59466066020e-02, 2.82059443869e-02
 1.05525252525e+02,   5.88357218593e+07, 2.59663104444e-02, 2.82475252863e-02
 1.05525252525e+02,   5.93377252513e+07, 2.59857818456e-02, 2.82882870867e-02
 1.05525252525e+02,   5.98397286432e+07, 2.60050283607e-02, 2.83282444036e-02
 1.05525252525e+02,   6.03417320352e+07, 2.60240572242e-02, 2.83674114745e-02
 1.05525252525e+02,   6.08437354271e+07, 2.60428753657e-02, 2.84058021731e-02
 1.05525252525e+02,   6.13457388191e+07, 2.60614894256e-02, 2.84434300211e-02
 1.05525252525e+02,   6.18477422111e+07, 2.60799057691e-02, 2.84803082006e-02
 1.05525252525e+02,   6.23497456030e+07, 2.60981305001e-02, 2.85164495660e-02
 1.05525252525e+02,   6.28517489950e+07, 2.61161694734e-02, 2.85518666554e-02
 1.05525252525e+02,   6.33537523869e+07, 2.61340283073e-02, 2.85865717006e-02
 1.05525252525e+02,   6.38557557789e+07, 2.61517123944e-02, 2.86205766381e-02
 1.05525252525e+02,   6.43577591709e+07, 2.61692269128e-02, 2.86538931191e-02
 1.05525252525e+02,   6.48597625628e+07, 2.61865768355e-02, 2.86865325188e-02
 1.05525252525e+02,   6.53617659548e+07, 2.62037669407e-02, 2.87185059454e-02
 1.05525252525e+02,   6.58637693467e+07, 2.62208018199e-02, 2.87498242497e-02
 1.05525252525e+02,   6.63657727387e+07, 2.62376858874e-02, 2.87804980322e-02
 1.05525252525e+02,   6.68677761307e+07, 2.62544233876e-02, 2.88105376529e-02
 1.05525252525e+02,   6.73697795226e+07, 2.62710184026e-02, 2.88399532377e-02
 1.05525252525e+02,   6.78717829146e+07, 2.62874748601e-02, 2.88687546865e-02
 1.05525252525e+02,   6.83737863065e+07, 2.63037965393e-02, 2.88969516807e-02
 1.05525252525e+02,   6.88757896985e+07, 2.63199870782e-02, 2.89245536892e-02
 1.05525252525e+02,   6.93777930905e+07, 2.63360499792e-02, 2.89515699761e-02
 1.05525252525e+02,   6.98797964824e+07, 2.63519886151e-02, 2.89780096064e-02
 1.05525252525e+02,   7.03817998744e+07, 2.63678062346e-02, 2.90038814523e-02
 1.05525252525e+02,   7.08838032663e+07, 2.63835059675e-02, 2.90291941990e-02
 1.05525252525e+02,   7.13858066583e+07, 2.63990908297e-02, 2.90539563510e-02
 1.05525252525e+02,   7.18878100503e+07, 2.64145637282e-02, 2.90781762364e-02
 1.05525252525e+02,   7.23898134422e+07, 2.64299274651e-02, 2.91018620132e-02
 1.05525252525e+02,   7.28918168342e+07, 2.64451847422e-02, 2.91250216738e-02
 1.05525252525e+02,   7.33938202261e+07, 2.64603381651e-02, 2.91476630504e-02
 1.05525252525e+02,   7.38958236181e+07, 2.64753902471e-02, 2.91697938184e-02
 1.05525252525e+02,   7.43978270101e+07, 2.64903434124e-02, 2.91914215027e-02
 1.05525252525e+02,   7.48998304020e+07, 2.65052000005e-02, 2.92125534806e-02
 1.05525252525e+02,   7.54018337940e+07, 2.65199622687e-02, 2.92331969865e-02
 1.05525252525e+02,   7.59038371859e+07, 2.65346323959e-02, 2.92533591161e-02
 1.05525252525e+02,   7.64058405779e+07, 2.65492124853e-02, 2.92730468298e-02
 1.05525252525e+02,   7.69078439698e+07, 2.65637045675e-02, 2.92922669571e-02
 1.05525252525e+02,   7.74098473618e+07, 2.65781106032e-02, 2.93110261992e-02
 1.05525252525e+02,   7.79118507538e+07, 2.65924324859e-02, 2.93293311335e-02
 1.05525252525e+02,   7.84138541457e+07, 2.66066720443e-02, 2.93471882165e-02
 1.05525252525e+02,   7.89158575377e+07, 2.66208310449e-02, 2.93646037870e-02
 1.05525252525e+02,   7.94178609296e+07, 2.66349111944e-02, 2.93815840689e-02
 1.05525252525e+02,   7.99198643216e+07, 2.66489141416e-02, 2.93981351751e-02
 1.05525252525e+02,   8.04218677136e+07, 2.66628414797e-02, 2.94142631094e-02
 1.05525252525e+02,   8.09238711055e+07, 2.66766947484e-02, 2.94299737700e-02
 1.05525252525e+02,   8.14258744975e+07, 2.66904754357e-02, 2.94452729519e-02
 1.05525252525e+02,   8.19278778894e+07, 2.67041849798e-02, 2.94601663498e-02
 1.05525252525e+02,   8.24298812814e+07, 2.67178247711e-02, 2.94746595598e-02
 1.05525252525e+02,   8.29318846734e+07, 2.67313961533e-02, 2.94887580833e-02
 1.05525252525e+02,   8.34338880653e+07, 2.67449004259e-02, 2.95024673279e-02
 1.05525252525e+02,   8.39358914573e+07, 2.67583388451e-02, 2.95157926104e-02
 1.05525252525e+02,   8.44378948492e+07, 2.67717126255e-02, 2.95287391591e-02
 1.05525252525e+02,   8.49398982412e+07, 2.67850229415e-02, 2.95413121158e-02
 1.05525252525e+02,   8.54419016332e+07, 2.67982709290e-02, 2.95535165373e-02
 1.05525252525e+02,   8.59439050251e+07, 2.68114576863e-02, 2.95653573987e-02
 1.05525252525e+02,   8.64459084171e+07, 2.68245842755e-02, 2.95768395939e-02
 1.05525252525e+02,   8.69479118090e+07, 2.68376517239e-02, 2.95879679387e-02
 1.05525252525e+02,   8.74499152010e+07, 2.68506610249e-02, 2.95987471718e-02
 1.05525252525e+02,   8.79519185930e+07, 2.68636131394e-02, 2.96091819566e-02
 1.05525252525e+02,   8.84539219849e+07, 2.68765089969e-02, 2.96192768837e-02
 1.05525252525e+02,   8.89559253769e+07, 2.68893494961e-02, 2.96290364717e-02
 1.05525252525e+02,   8.94579287688e+07, 2.69021355064e-02, 2.96384651691e-02
 1.05525252525e+02,   8.99599321608e+07, 2.69148678686e-02, 2.96475673559e-02
 1.05525252525e+02,   9.04619355528e+07, 2.69275473961e-02, 2.96563473454e-02
 1.05525252525e+02,   9.09639389447e+07, 2.69401748753e-02, 2.96648093849e-02
 1.05525252525e+02,   9.14659423367e+07, 2.69527510671e-02, 2.96729576579e-02
 1.05525252525e+02,   9.19679457286e+07, 2.69652767071e-02, 2.96807962851e-02
 1.05525252525e+02,   9.24699491206e+07, 2.69777525068e-02, 2.96883293260e-02
 1.05525252525e+02,   9.29719525126e+07, 2.69901791543e-02, 2.96955607796e-02
 1.05525252525e+02,   9.34739559045e+07, 2.70025573150e-02, 2.97024945865e-02
 1.05525252525e+02,   9.39759592965e+07, 2.70148876323e-02, 2.97091346298e-02
 1.05525252525e+02,   9.44779626884e+07, 2.70271707282e-02, 2.97154847358e-02
 1.05525252525e+02,   9.49799660804e+07, 2.70394072041e-02, 2.97215486759e-02
 1.05525252525e+02,   9.54819694724e+07, 2.70515976415e-02, 2.97273301677e-02
 1.05525252525e+02,   9.59839728643e+07, 2.70637426024e-02, 2.97328328753e-02
 1.05525252525e+02,   9.64859762563e+07, 2.70758426300e-02, 2.97380604110e-02
 1.05525252525e+02,   9.69879796482e+07, 2.70878982494e-02, 2.97430163367e-02
 1.05525252525e+02,   9.74899830402e+07, 2.70999099678e-02, 2.97477041640e-02
 1.05525252525e+02,   9.79919864322e+07, 2.71118782755e-02, 2.97521273559e-02
 1.05525252525e+02,   9.84939898241e+07, 2.71238036462e-02, 2.97562893273e-02
 1.05525252525e+02,   9.89959932161e+07, 2.71356865371e-02, 2.97601934464e-02
 1.05525252525e+02,   9.94979966080e+07, 2.71475273901e-02, 2.97638430355e-02
 1.05525252525e+02,   1.00000000000e+08, 2.71593266320e-02, 2.97672413710e-02
 1.07535353535e+02,   1.01325000000e+05, 1.26651246723e+00, -5.30411616217e-05
 1.07535353535e+02,   6.03328391960e+05, 2.17970585257e-01, 9.11879300132e-04
 1.07535353535e+02,   1.10533178392e+06, 1.21961335322e-01, 1.84558497505e-03
 1.07535353535e+02,   1.60733517588e+06, 8.60028388757e-02, 2.74873428296e-03
 1.07535353535e+02,   2.10933856784e+06, 6.72237217795e-02, 3.62198152176e-03
 1.07535353535e+02,   2.61134195980e+06, 5.57191180589e-02, 4.46597573474e-03
 1.07535353535e+02,   3.11334535176e+06, 4.79726833125e-02, 5.28135968806e-03
 1.07535353535e+02,   3.61534874372e+06, 4.24212680935e-02, 6.06876899351e-03
 1.07535353535e+02,   4.11735213568e+06, 3.82642238143e-02, 6.82883141632e-03
 1.07535353535e+02,   4.61935552764e+06, 3.50490927945e-02, 7.56216641166e-03
 1.07535353535e+02,   5.12135891960e+06, 3.25009656795e-02, 8.26938493905e-03
 1.07535353535e+02,   5.62336231156e+06, 3.04432388082e-02, 8.95108960712e-03
 1.07535353535e+02,   6.12536570352e+06, 2.87573364348e-02, 9.60787520483e-03
 1.07535353535e+02,   6.62736909548e+06, 2.73607370193e-02, 1.02403296746e-02
 1.07535353535e+02,   7.12937248744e+06, 2.61942810588e-02, 1.08490355800e-02
 1.07535353535e+02,   7.63137587940e+06, 2.52144859374e-02, 1.14345721120e-02
 1.07535353535e+02,   8.13337927136e+06, 2.43887037881e-02, 1.19975176579e-02
 1.07535353535e+02,   8.63538266332e+06, 2.36919646495e-02, 1.25384529358e-02
 1.07535353535e+02,   9.13738605528e+06, 2.31048559305e-02, 1.30579646518e-02
 1.07535353535e+02,   9.63938944724e+06, 2.26120594962e-02, 1.35566495924e-02
 1.07535353535e+02,   1.01413928392e+07, 2.22013176045e-02, 1.40351189965e-02
 1.07535353535e+02,   1.06433962312e+07, 2.18626852535e-02, 1.44940029805e-02
 1.07535353535e+02,   1.11453996231e+07, 2.15879779171e-02, 1.49339547147e-02
 1.07535353535e+02,   1.16474030151e+07, 2.13703552408e-02, 1.53556539801e-02
 1.07535353535e+02,   1.21494064070e+07, 2.12040012686e-02, 1.57598096867e-02
 1.07535353535e+02,   1.26514097990e+07, 2.10838748304e-02, 1.61471609244e-02
 1.07535353535e+02,   1.31534131910e+07, 2.10055125090e-02, 1.65184761583e-02
 1.07535353535e+02,   1.36554165829e+07, 2.09648727014e-02, 1.68745502799e-02
 1.07535353535e+02,   1.41574199749e+07, 2.09582135752e-02, 1.72161993894e-02
 1.07535353535e+02,   1.46594233668e+07, 2.09820006683e-02, 1.75442533927e-02
 1.07535353535e+02,   1.51614267588e+07, 2.10328416932e-02, 1.78595467119e-02
 1.07535353535e+02,   1.56634301508e+07, 2.11074468509e-02, 1.81629076115e-02
 1.07535353535e+02,   1.61654335427e+07, 2.12026127229e-02, 1.84551467702e-02
 1.07535353535e+02,   1.66674369347e+07, 2.13152267814e-02, 1.87370457919e-02
 1.07535353535e+02,   1.71694403266e+07, 2.14422881555e-02, 1.90093463387e-02
 1.07535353535e+02,   1.76714437186e+07, 2.15809390224e-02, 1.92727405250e-02
 1.07535353535e+02,   1.81734471106e+07, 2.17285003826e-02, 1.95278631614e-02
 1.07535353535e+02,   1.86754505025e+07, 2.18825062914e-02, 1.97752863710e-02
 1.07535353535e+02,   1.91774538945e+07, 2.20407318087e-02, 2.00155169947e-02
 1.07535353535e+02,   1.96794572864e+07, 2.22012116422e-02, 2.02489970107e-02
 1.07535353535e+02,   2.01814606784e+07, 2.23622482576e-02, 2.04761068936e-02
 1.07535353535e+02,   2.06834640704e+07, 2.25224097395e-02, 2.06971714909e-02
 1.07535353535e+02,   2.11854674623e+07, 2.26805187359e-02, 2.09124676678e-02
 1.07535353535e+02,   2.16874708543e+07, 2.28356344140e-02, 2.11222328001e-02
 1.07535353535e+02,   2.21894742462e+07, 2.29870295683e-02, 2.13266732079e-02
 1.07535353535e+02,   2.26914776382e+07, 2.31341649541e-02, 2.15259717549e-02
 1.07535353535e+02,   2.31934810302e+07, 2.32766627046e-02, 2.17202941959e-02
 1.07535353535e+02,   2.36954844221e+07, 2.34142803326e-02, 2.19097941249e-02
 1.07535353535e+02,   2.41974878141e+07, 2.35468864151e-02, 2.20946166083e-02
 1.07535353535e+02,   2.46994912060e+07, 2.36744386618e-02, 2.22749007195e-02
 1.07535353535e+02,   2.52014945980e+07, 2.37969647151e-02, 2.24507812211e-02
 1.07535353535e+02,   2.57034979899e+07, 2.39145457550e-02, 2.26223896177e-02
 1.07535353535e+02,   2.62055013819e+07, 2.40273027908e-02, 2.27898547481e-02
 1.07535353535e+02,   2.67075047739e+07, 2.41353854066e-02, 2.29533030370e-02
 1.07535353535e+02,   2.72095081658e+07, 2.42389626754e-02, 2.31128584946e-02
 1.07535353535e+02,   2.77115115578e+07, 2.43382159408e-02, 2.32686425333e-02
 1.07535353535e+02,   2.82135149497e+07, 2.44333331775e-02, 2.34207736635e-02
 1.07535353535e+02,   2.87155183417e+07, 2.45245046636e-02, 2.35693671307e-02
 1.07535353535e+02,   2.92175217337e+07, 2.46119197292e-02, 2.37145345442e-02
 1.07535353535e+02,   2.97195251256e+07, 2.46957643720e-02, 2.38563835463e-02
 1.07535353535e+02,   3.02215285176e+07, 2.47762195623e-02, 2.39950175526e-02
 1.07535353535e+02,   3.07235319095e+07, 2.48534600885e-02, 2.41305355861e-02
 1.07535353535e+02,   3.12255353015e+07, 2.49276538163e-02, 2.42630322084e-02
 1.07535353535e+02,   3.17275386935e+07, 2.49989612615e-02, 2.43925975474e-02
 1.07535353535e+02,   3.22295420854e+07, 2.50675353947e-02, 2.45193174074e-02
 1.07535353535e+02,   3.27315454774e+07, 2.51335216140e-02, 2.46432734450e-02
 1.07535353535e+02,   3.32335488693e+07, 2.51970578383e-02, 2.47645433934e-02
 1.07535353535e+02,   3.37355522613e+07, 2.52582746819e-02, 2.48832013162e-02
 1.07535353535e+02,   3.42375556533e+07, 2.53172956850e-02, 2.49993178749e-02
 1.07535353535e+02,   3.47395590452e+07, 2.53742375792e-02, 2.51129605967e-02
 1.07535353535e+02,   3.52415624372e+07, 2.54292105743e-02, 2.52241941332e-02
 1.07535353535e+02,   3.57435658291e+07, 2.54823186553e-02, 2.53330805025e-02
 1.07535353535e+02,   3.62455692211e+07, 2.55336598830e-02, 2.54396793105e-02
 1.07535353535e+02,   3.67475726131e+07, 2.55833266934e-02, 2.55440479491e-02
 1.07535353535e+02,   3.72495760050e+07, 2.56314061918e-02, 2.56462417716e-02
 1.07535353535e+02,   3.77515793970e+07, 2.56779804403e-02, 2.57463142455e-02
 1.07535353535e+02,   3.82535827889e+07, 2.57231267354e-02, 2.58443170839e-02
 1.07535353535e+02,   3.87555861809e+07, 2.57669178766e-02, 2.59403003596e-02
 1.07535353535e+02,   3.92575895729e+07, 2.58094224235e-02, 2.60343126007e-02
 1.07535353535e+02,   3.97595929648e+07, 2.58507049431e-02, 2.61264008738e-02
 1.07535353535e+02,   4.02615963568e+07, 2.58908262441e-02, 2.62166108545e-02
 1.07535353535e+02,   4.07635997487e+07, 2.59298436015e-02, 2.63049868879e-02
 1.07535353535e+02,   4.12656031407e+07, 2.59678109690e-02, 2.63915720413e-02
 1.07535353535e+02,   4.17676065327e+07, 2.60047791807e-02, 2.64764081500e-02
 1.07535353535e+02,   4.22696099246e+07, 2.60407961415e-02, 2.65595358583e-02
 1.07535353535e+02,   4.27716133166e+07, 2.60759070077e-02, 2.66409946561e-02
 1.07535353535e+02,   4.32736167085e+07, 2.61101543562e-02, 2.67208229127e-02
 1.07535353535e+02,   4.37756201005e+07, 2.61435783450e-02, 2.67990579077e-02
 1.07535353535e+02,   4.42776234925e+07, 2.61762168632e-02, 2.68757358603e-02
 1.07535353535e+02,   4.47796268844e+07, 2.62081056726e-02, 2.69508919576e-02
 1.07535353535e+02,   4.52816302764e+07, 2.62392785401e-02, 2.70245603815e-02
 1.07535353535e+02,   4.57836336683e+07, 2.62697673624e-02, 2.70967743348e-02
 1.07535353535e+02,   4.62856370603e+07, 2.62996022819e-02, 2.71675660671e-02
 1.07535353535e+02,   4.67876404523e+07, 2.63288117965e-02, 2.72369669004e-02
 1.07535353535e+02,   4.72896438442e+07, 2.63574228612e-02, 2.73050072534e-02
 1.07535353535e+02,   4.77916472362e+07, 2.63854609837e-02, 2.73717166672e-02
 1.07535353535e+02,   4.82936506281e+07, 2.64129503135e-02, 2.74371238290e-02
 1.07535353535e+02,   4.87956540201e+07, 2.64399137258e-02, 2.75012565967e-02
 1.07535353535e+02,   4.92976574121e+07, 2.64663728986e-02, 2.75641420233e-02
 1.07535353535e+02,   4.97996608040e+07, 2.64923483864e-02, 2.76258063801e-02
 1.07535353535e+02,   5.03016641960e+07, 2.65178596874e-02, 2.76862751804e-02
 1.07535353535e+02,   5.08036675879e+07, 2.65429253074e-02, 2.77455732028e-02
 1.07535353535e+02,   5.13056709799e+07, 2.65675628190e-02, 2.78037245139e-02
 1.07535353535e+02,   5.18076743719e+07, 2.65917889170e-02, 2.78607524903e-02
 1.07535353535e+02,   5.23096777638e+07, 2.66156194700e-02, 2.79166798415e-02
 1.07535353535e+02,   5.28116811558e+07, 2.66390695688e-02, 2.79715286306e-02
 1.07535353535e+02,   5.33136845477e+07, 2.66621535715e-02, 2.80253202956e-02
 1.07535353535e+02,   5.38156879397e+07, 2.66848851459e-02, 2.80780756703e-02
 1.07535353535e+02,   5.43176913317e+07, 2.67072773084e-02, 2.81298150040e-02
 1.07535353535e+02,   5.48196947236e+07, 2.67293424614e-02, 2.81805579812e-02
 1.07535353535e+02,   5.53216981156e+07, 2.67510924277e-02, 2.82303237407e-02
 1.07535353535e+02,   5.58237015075e+07, 2.67725384824e-02, 2.82791308938e-02
 1.07535353535e+02,   5.63257048995e+07, 2.67936913835e-02, 2.83269975426e-02
