# This autogenerated file contains thermodynamical properties of H2O.
# The data has been obtained by querying the NIST Chemistry WebBook https://doi.org/10.18434/T4D303.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min pressure = 101325.0, max pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C],     pressure [Pa],   density [kg/m3],  viscosity [Pa.s],   enthalpy [J/kg], thermal_conductivity [W/m.K], cv [J/kg.K], cp [J/kg.K], internal energy [J/kg.K]
1.00000000000e+00, 6.43577591709e+07, 1.03008732353e+03, 1.63648813558e-03, 2.66562768255e+05, 5.99885492789e-01, 3.97542072583e+03, 3.98800547156e+03, 2.04084803814e+05 
1.00000000000e+00, 6.48597625628e+07, 1.03030639605e+03, 1.63601668068e-03, 2.67031064935e+05, 6.00165497395e-01, 3.97391463868e+03, 3.98672451164e+03, 2.04079148096e+05 
1.00000000000e+00, 6.53617659548e+07, 1.03052522495e+03, 1.63554896979e-03, 2.67499104628e+05, 6.00444860528e-01, 3.97241300319e+03, 3.98544945322e+03, 2.04073421906e+05 
1.00000000000e+00, 6.58637693467e+07, 1.03074381060e+03, 1.63508499419e-03, 2.67966888132e+05, 6.00723583714e-01, 3.97091579718e+03, 3.98418026061e+03, 2.04067625610e+05 
1.00000000000e+00, 6.63657727387e+07, 1.03096215336e+03, 1.63462474517e-03, 2.68434416245e+05, 6.01001668481e-01, 3.96942299857e+03, 3.98291689833e+03, 2.04061759574e+05 
1.00000000000e+00, 6.68677761307e+07, 1.03118025358e+03, 1.63416821405e-03, 2.68901689760e+05, 6.01279116352e-01, 3.96793458545e+03, 3.98165933108e+03, 2.04055824162e+05 
1.00000000000e+00, 6.73697795226e+07, 1.03139811164e+03, 1.63371539216e-03, 2.69368709469e+05, 6.01555928850e-01, 3.96645053602e+03, 3.98040752378e+03, 2.04049819738e+05 
1.00000000000e+00, 6.78717829146e+07, 1.03161572788e+03, 1.63326627085e-03, 2.69835476160e+05, 6.01832107497e-01, 3.96497082861e+03, 3.97916144153e+03, 2.04043746662e+05 
1.00000000000e+00, 6.83737863065e+07, 1.03183310266e+03, 1.63282084147e-03, 2.70301990622e+05, 6.02107653811e-01, 3.96349544169e+03, 3.97792104961e+03, 2.04037605296e+05 
1.00000000000e+00, 6.88757896985e+07, 1.03205023636e+03, 1.63237909541e-03, 2.70768253638e+05, 6.02382569310e-01, 3.96202435386e+03, 3.97668631350e+03, 2.04031396001e+05 
1.00000000000e+00, 6.93777930905e+07, 1.03226712933e+03, 1.63194102406e-03, 2.71234265991e+05, 6.02656855510e-01, 3.96055754385e+03, 3.97545719889e+03, 2.04025119135e+05 
1.00000000000e+00, 6.98797964824e+07, 1.03248378193e+03, 1.63150661882e-03, 2.71700028461e+05, 6.02930513925e-01, 3.95909499051e+03, 3.97423367163e+03, 2.04018775055e+05 
1.00000000000e+00, 7.03817998744e+07, 1.03270019451e+03, 1.63107587113e-03, 2.72165541825e+05, 6.03203546067e-01, 3.95763667281e+03, 3.97301569777e+03, 2.04012364118e+05 
1.00000000000e+00, 7.08838032663e+07, 1.03291636745e+03, 1.63064877243e-03, 2.72630806857e+05, 6.03475953447e-01, 3.95618256986e+03, 3.97180324354e+03, 2.04005886680e+05 
1.00000000000e+00, 7.13858066583e+07, 1.03313230110e+03, 1.63022531417e-03, 2.73095824332e+05, 6.03747737574e-01, 3.95473266089e+03, 3.97059627537e+03, 2.03999343095e+05 
1.00000000000e+00, 7.18878100503e+07, 1.03334799582e+03, 1.62980548784e-03, 2.73560595019e+05, 6.04018899954e-01, 3.95328692526e+03, 3.96939475987e+03, 2.03992733717e+05 
1.00000000000e+00, 7.23898134422e+07, 1.03356345198e+03, 1.62938928493e-03, 2.74025119687e+05, 6.04289442094e-01, 3.95184534244e+03, 3.96819866384e+03, 2.03986058898e+05 
1.00000000000e+00, 7.28918168342e+07, 1.03377866992e+03, 1.62897669695e-03, 2.74489399101e+05, 6.04559365496e-01, 3.95040789203e+03, 3.96700795423e+03, 2.03979318989e+05 
1.00000000000e+00, 7.33938202261e+07, 1.03399365002e+03, 1.62856771542e-03, 2.74953434025e+05, 6.04828671662e-01, 3.94897455376e+03, 3.96582259821e+03, 2.03972514341e+05 
1.00000000000e+00, 7.38958236181e+07, 1.03420839262e+03, 1.62816233190e-03, 2.75417225221e+05, 6.05097362092e-01, 3.94754530746e+03, 3.96464256313e+03, 2.03965645302e+05 
1.00000000000e+00, 7.43978270101e+07, 1.03442289811e+03, 1.62776053793e-03, 2.75880773446e+05, 6.05365438284e-01, 3.94612013310e+03, 3.96346781650e+03, 2.03958712221e+05 
1.00000000000e+00, 7.48998304020e+07, 1.03463716682e+03, 1.62736232510e-03, 2.76344079458e+05, 6.05632901734e-01, 3.94469901077e+03, 3.96229832602e+03, 2.03951715445e+05 
1.00000000000e+00, 7.54018337940e+07, 1.03485119912e+03, 1.62696768501e-03, 2.76807144011e+05, 6.05899753938e-01, 3.94328192064e+03, 3.96113405957e+03, 2.03944655319e+05 
1.00000000000e+00, 7.59038371859e+07, 1.03506499538e+03, 1.62657660926e-03, 2.77269967856e+05, 6.06165996386e-01, 3.94186884305e+03, 3.95997498519e+03, 2.03937532189e+05 
1.00000000000e+00, 7.64058405779e+07, 1.03527855595e+03, 1.62618908949e-03, 2.77732551744e+05, 6.06431630571e-01, 3.94045975844e+03, 3.95882107114e+03, 2.03930346397e+05 
1.00000000000e+00, 7.69078439698e+07, 1.03549188120e+03, 1.62580511734e-03, 2.78194896422e+05, 6.06696657980e-01, 3.93905464734e+03, 3.95767228580e+03, 2.03923098289e+05 
1.00000000000e+00, 7.74098473618e+07, 1.03570497148e+03, 1.62542468447e-03, 2.78657002636e+05, 6.06961080102e-01, 3.93765349042e+03, 3.95652859777e+03, 2.03915788203e+05 
1.00000000000e+00, 7.79118507538e+07, 1.03591782715e+03, 1.62504778258e-03, 2.79118871127e+05, 6.07224898420e-01, 3.93625626846e+03, 3.95538997580e+03, 2.03908416483e+05 
1.00000000000e+00, 7.84138541457e+07, 1.03613044858e+03, 1.62467440336e-03, 2.79580502636e+05, 6.07488114419e-01, 3.93486296234e+03, 3.95425638882e+03, 2.03900983466e+05 
1.00000000000e+00, 7.89158575377e+07, 1.03634283612e+03, 1.62430453852e-03, 2.80041897903e+05, 6.07750729580e-01, 3.93347355309e+03, 3.95312780594e+03, 2.03893489492e+05 
1.00000000000e+00, 7.94178609296e+07, 1.03655499013e+03, 1.62393817980e-03, 2.80503057662e+05, 6.08012745381e-01, 3.93208802180e+03, 3.95200419643e+03, 2.03885934898e+05 
1.00000000000e+00, 7.99198643216e+07, 1.03676691098e+03, 1.62357531895e-03, 2.80963982648e+05, 6.08274163302e-01, 3.93070634970e+03, 3.95088552972e+03, 2.03878320021e+05 
1.00000000000e+00, 8.04218677136e+07, 1.03697859902e+03, 1.62321594775e-03, 2.81424673591e+05, 6.08534984816e-01, 3.92932851814e+03, 3.94977177545e+03, 2.03870645196e+05 
1.00000000000e+00, 8.09238711055e+07, 1.03719005462e+03, 1.62286005798e-03, 2.81885131223e+05, 6.08795211399e-01, 3.92795450856e+03, 3.94866290338e+03, 2.03862910758e+05 
1.00000000000e+00, 8.14258744975e+07, 1.03740127813e+03, 1.62250764145e-03, 2.82345356269e+05, 6.09054844521e-01, 3.92658430251e+03, 3.94755888348e+03, 2.03855117039e+05 
1.00000000000e+00, 8.19278778894e+07, 1.03761226992e+03, 1.62215868998e-03, 2.82805349454e+05, 6.09313885653e-01, 3.92521788166e+03, 3.94645968585e+03, 2.03847264373e+05 
1.00000000000e+00, 8.24298812814e+07, 1.03782303034e+03, 1.62181319541e-03, 2.83265111501e+05, 6.09572336263e-01, 3.92385522777e+03, 3.94536528078e+03, 2.03839353090e+05 
1.00000000000e+00, 8.29318846734e+07, 1.03803355976e+03, 1.62147114961e-03, 2.83724643129e+05, 6.09830197815e-01, 3.92249632274e+03, 3.94427563873e+03, 2.03831383520e+05 
1.00000000000e+00, 8.34338880653e+07, 1.03824385854e+03, 1.62113254445e-03, 2.84183945058e+05, 6.10087471775e-01, 3.92114114853e+03, 3.94319073031e+03, 2.03823355993e+05 
1.00000000000e+00, 8.39358914573e+07, 1.03845392703e+03, 1.62079737182e-03, 2.84643018003e+05, 6.10344159604e-01, 3.91978968723e+03, 3.94211052629e+03, 2.03815270838e+05 
1.00000000000e+00, 8.44378948492e+07, 1.03866376560e+03, 1.62046562365e-03, 2.85101862678e+05, 6.10600262762e-01, 3.91844192103e+03, 3.94103499762e+03, 2.03807128380e+05 
1.00000000000e+00, 8.49398982412e+07, 1.03887337460e+03, 1.62013729187e-03, 2.85560479794e+05, 6.10855782707e-01, 3.91709783223e+03, 3.93996411540e+03, 2.03798928947e+05 
1.00000000000e+00, 8.54419016332e+07, 1.03908275441e+03, 1.61981236842e-03, 2.86018870060e+05, 6.11110720895e-01, 3.91575740323e+03, 3.93889785089e+03, 2.03790672863e+05 
1.00000000000e+00, 8.59439050251e+07, 1.03929190537e+03, 1.61949084528e-03, 2.86477034183e+05, 6.11365078780e-01, 3.91442061652e+03, 3.93783617552e+03, 2.03782360453e+05 
1.00000000000e+00, 8.64459084171e+07, 1.03950082784e+03, 1.61917271444e-03, 2.86934972869e+05, 6.11618857814e-01, 3.91308745472e+03, 3.93677906088e+03, 2.03773992039e+05 
1.00000000000e+00, 8.69479118090e+07, 1.03970952220e+03, 1.61885796790e-03, 2.87392686819e+05, 6.11872059446e-01, 3.91175790051e+03, 3.93572647871e+03, 2.03765567943e+05 
1.00000000000e+00, 8.74499152010e+07, 1.03991798880e+03, 1.61854659768e-03, 2.87850176734e+05, 6.12124685124e-01, 3.91043193671e+03, 3.93467840092e+03, 2.03757088487e+05 
1.00000000000e+00, 8.79519185930e+07, 1.04012622799e+03, 1.61823859584e-03, 2.88307443312e+05, 6.12376736294e-01, 3.90910954620e+03, 3.93363479955e+03, 2.03748553991e+05 
1.00000000000e+00, 8.84539219849e+07, 1.04033424014e+03, 1.61793395443e-03, 2.88764487250e+05, 6.12628214400e-01, 3.90779071200e+03, 3.93259564683e+03, 2.03739964773e+05 
1.00000000000e+00, 8.89559253769e+07, 1.04054202562e+03, 1.61763266553e-03, 2.89221309240e+05, 6.12879120883e-01, 3.90647541720e+03, 3.93156091513e+03, 2.03731321151e+05 
1.00000000000e+00, 8.94579287688e+07, 1.04074958477e+03, 1.61733472125e-03, 2.89677909976e+05, 6.13129457183e-01, 3.90516364499e+03, 3.93053057698e+03, 2.03722623442e+05 
1.00000000000e+00, 8.99599321608e+07, 1.04095691797e+03, 1.61704011370e-03, 2.90134290145e+05, 6.13379224736e-01, 3.90385537866e+03, 3.92950460506e+03, 2.03713871962e+05 
1.00000000000e+00, 9.04619355528e+07, 1.04116402556e+03, 1.61674883503e-03, 2.90590450436e+05, 6.13628424979e-01, 3.90255060161e+03, 3.92848297220e+03, 2.03705067027e+05 
1.00000000000e+00, 9.09639389447e+07, 1.04137090792e+03, 1.61646087738e-03, 2.91046391533e+05, 6.13877059345e-01, 3.90124929731e+03, 3.92746565140e+03, 2.03696208949e+05 
1.00000000000e+00, 9.14659423367e+07, 1.04157756540e+03, 1.61617623293e-03, 2.91502114120e+05, 6.14125129264e-01, 3.89995144934e+03, 3.92645261579e+03, 2.03687298042e+05 
1.00000000000e+00, 9.19679457286e+07, 1.04178399836e+03, 1.61589489389e-03, 2.91957618877e+05, 6.14372636165e-01, 3.89865704137e+03, 3.92544383866e+03, 2.03678334617e+05 
1.00000000000e+00, 9.24699491206e+07, 1.04199020716e+03, 1.61561685245e-03, 2.92412906483e+05, 6.14619581475e-01, 3.89736605717e+03, 3.92443929346e+03, 2.03669318986e+05 
1.00000000000e+00, 9.29719525126e+07, 1.04219619217e+03, 1.61534210085e-03, 2.92867977614e+05, 6.14865966619e-01, 3.89607848058e+03, 3.92343895377e+03, 2.03660251458e+05 
1.00000000000e+00, 9.34739559045e+07, 1.04240195374e+03, 1.61507063135e-03, 2.93322832945e+05, 6.15111793019e-01, 3.89479429558e+03, 3.92244279335e+03, 2.03651132342e+05 
1.00000000000e+00, 9.39759592965e+07, 1.04260749224e+03, 1.61480243621e-03, 2.93777473148e+05, 6.15357062095e-01, 3.89351348617e+03, 3.92145078607e+03, 2.03641961946e+05 
1.00000000000e+00, 9.44779626884e+07, 1.04281280802e+03, 1.61453750773e-03, 2.94231898893e+05, 6.15601775266e-01, 3.89223603651e+03, 3.92046290598e+03, 2.03632740576e+05 
1.00000000000e+00, 9.49799660804e+07, 1.04301790144e+03, 1.61427583821e-03, 2.94686110848e+05, 6.15845933947e-01, 3.89096193081e+03, 3.91947912725e+03, 2.03623468539e+05 
1.00000000000e+00, 9.54819694724e+07, 1.04322277287e+03, 1.61401741999e-03, 2.95140109678e+05, 6.16089539552e-01, 3.88969115338e+03, 3.91849942421e+03, 2.03614146140e+05 
1.00000000000e+00, 9.59839728643e+07, 1.04342742267e+03, 1.61376224540e-03, 2.95593896048e+05, 6.16332593493e-01, 3.88842368862e+03, 3.91752377136e+03, 2.03604773681e+05 
1.00000000000e+00, 9.64859762563e+07, 1.04363185119e+03, 1.61351030681e-03, 2.96047470618e+05, 6.16575097178e-01, 3.88715952102e+03, 3.91655214329e+03, 2.03595351467e+05 
1.00000000000e+00, 9.69879796482e+07, 1.04383605879e+03, 1.61326159662e-03, 2.96500834048e+05, 6.16817052015e-01, 3.88589863514e+03, 3.91558451478e+03, 2.03585879798e+05 
1.00000000000e+00, 9.74899830402e+07, 1.04404004585e+03, 1.61301610723e-03, 2.96953986996e+05, 6.17058459408e-01, 3.88464101566e+03, 3.91462086073e+03, 2.03576358975e+05 
1.00000000000e+00, 9.79919864322e+07, 1.04424381271e+03, 1.61277383105e-03, 2.97406930117e+05, 6.17299320761e-01, 3.88338664733e+03, 3.91366115620e+03, 2.03566789299e+05 
1.00000000000e+00, 9.84939898241e+07, 1.04444735973e+03, 1.61253476055e-03, 2.97859664062e+05, 6.17539637473e-01, 3.88213551496e+03, 3.91270537637e+03, 2.03557171068e+05 
1.00000000000e+00, 9.89959932161e+07, 1.04465068729e+03, 1.61229888817e-03, 2.98312189485e+05, 6.17779410942e-01, 3.88088760349e+03, 3.91175349658e+03, 2.03547504580e+05 
1.00000000000e+00, 9.94979966080e+07, 1.04485379573e+03, 1.61206620640e-03, 2.98764507033e+05, 6.18018642564e-01, 3.87964289792e+03, 3.91080549231e+03, 2.03537790133e+05 
1.00000000000e+00, 1.00000000000e+08, 1.04505668542e+03, 1.61183670775e-03, 2.99216617352e+05, 6.18257333733e-01, 3.87840138334e+03, 3.90986133916e+03, 2.03528028020e+05 
3.01010101010e+00, 1.01325000000e+05, 9.99967323474e+02, 1.61847279231e-03, 2.12651872864e+05, 5.63113244643e-01, 4.20999570790e+03, 4.21013202139e+03, 2.12550544553e+05 
3.01010101010e+00, 6.03328391960e+05, 1.00021719064e+03, 1.61761455758e-03, 2.13155887130e+05, 5.63476009426e-01, 4.20774835825e+03, 4.20785721125e+03, 2.12552689746e+05 
3.01010101010e+00, 1.10533178392e+06, 1.00046677268e+03, 1.61676051130e-03, 2.13659543667e+05, 5.63837974349e-01, 4.20550923683e+03, 4.20559375994e+03, 2.12554727581e+05 
3.01010101010e+00, 1.60733517588e+06, 1.00071607006e+03, 1.61591064590e-03, 2.14162843517e+05, 5.64199141061e-01, 4.20327830152e+03, 4.20334160705e+03, 2.12556658482e+05 
3.01010101010e+00, 2.10933856784e+06, 1.00096508324e+03, 1.61506495381e-03, 2.14665787720e+05, 5.64559511206e-01, 4.20105551038e+03, 4.20110069241e+03, 2.12558482877e+05 
3.01010101010e+00, 2.61134195980e+06, 1.00121381269e+03, 1.61422342743e-03, 2.15168377312e+05, 5.64919086430e-01, 4.19884082168e+03, 4.19887095614e+03, 2.12560201189e+05 
3.01010101010e+00, 3.11334535176e+06, 1.00146225887e+03, 1.61338605918e-03, 2.15670613325e+05, 5.65277868373e-01, 4.19663419391e+03, 4.19665233861e+03, 2.12561813843e+05 
3.01010101010e+00, 3.61534874372e+06, 1.00171042224e+03, 1.61255284146e-03, 2.16172496790e+05, 5.65635858672e-01, 4.19443558576e+03, 4.19444478043e+03, 2.12563321260e+05 
3.01010101010e+00, 4.11735213568e+06, 1.00195830326e+03, 1.61172376670e-03, 2.16674028733e+05, 5.65993058963e-01, 4.19224495609e+03, 4.19224822252e+03, 2.12564723863e+05 
3.01010101010e+00, 4.61935552764e+06, 1.00220590238e+03, 1.61089882728e-03, 2.17175210180e+05, 5.66349470879e-01, 4.19006226402e+03, 4.19006260603e+03, 2.12566022072e+05 
3.01010101010e+00, 5.12135891960e+06, 1.00245322006e+03, 1.61007801560e-03, 2.17676042152e+05, 5.66705096050e-01, 4.18788746881e+03, 4.18788787236e+03, 2.12567216306e+05 
3.01010101010e+00, 5.62336231156e+06, 1.00270025674e+03, 1.60926132407e-03, 2.18176525666e+05, 5.67059936104e-01, 4.18572052997e+03, 4.18572396322e+03, 2.12568306985e+05 
3.01010101010e+00, 6.12536570352e+06, 1.00294701288e+03, 1.60844874509e-03, 2.18676661740e+05, 5.67413992666e-01, 4.18356140720e+03, 4.18357082055e+03, 2.12569294526e+05 
3.01010101010e+00, 6.62736909548e+06, 1.00319348892e+03, 1.60764027103e-03, 2.19176451385e+05, 5.67767267357e-01, 4.18141006041e+03, 4.18142838656e+03, 2.12570179346e+05 
3.01010101010e+00, 7.12937248744e+06, 1.00343968531e+03, 1.60683589431e-03, 2.19675895611e+05, 5.68119761798e-01, 4.17926644969e+03, 4.17929660373e+03, 2.12570961860e+05 
3.01010101010e+00, 7.63137587940e+06, 1.00368560249e+03, 1.60603560729e-03, 2.20174995425e+05, 5.68471477606e-01, 4.17713053536e+03, 4.17717541479e+03, 2.12571642482e+05 
3.01010101010e+00, 8.13337927136e+06, 1.00393124090e+03, 1.60523940238e-03, 2.20673751832e+05, 5.68822416397e-01, 4.17500227793e+03, 4.17506476276e+03, 2.12572221627e+05 
3.01010101010e+00, 8.63538266332e+06, 1.00417660097e+03, 1.60444727195e-03, 2.21172165832e+05, 5.69172579782e-01, 4.17288163812e+03, 4.17296459090e+03, 2.12572699707e+05 
3.01010101010e+00, 9.13738605528e+06, 1.00442168316e+03, 1.60365920839e-03, 2.21670238424e+05, 5.69521969372e-01, 4.17076857685e+03, 4.17087484273e+03, 2.12573077133e+05 
3.01010101010e+00, 9.63938944724e+06, 1.00466648788e+03, 1.60287520409e-03, 2.22167970603e+05, 5.69870586774e-01, 4.16866305524e+03, 4.16879546206e+03, 2.12573354317e+05 
3.01010101010e+00, 1.01413928392e+07, 1.00491101557e+03, 1.60209525142e-03, 2.22665363362e+05, 5.70218433593e-01, 4.16656503462e+03, 4.16672639295e+03, 2.12573531666e+05 
3.01010101010e+00, 1.06433962312e+07, 1.00515526667e+03, 1.60131934277e-03, 2.23162417692e+05, 5.70565511432e-01, 4.16447447652e+03, 4.16466757972e+03, 2.12573609590e+05 
3.01010101010e+00, 1.11453996231e+07, 1.00539924160e+03, 1.60054747051e-03, 2.23659134579e+05, 5.70911821892e-01, 4.16239134268e+03, 4.16261896695e+03, 2.12573588497e+05 
3.01010101010e+00, 1.16474030151e+07, 1.00564294080e+03, 1.59977962703e-03, 2.24155515006e+05, 5.71257366571e-01, 4.16031559502e+03, 4.16058049949e+03, 2.12573468793e+05 
3.01010101010e+00, 1.21494064070e+07, 1.00588636467e+03, 1.59901580470e-03, 2.24651559957e+05, 5.71602147065e-01, 4.15824719569e+03, 4.15855212245e+03, 2.12573250882e+05 
3.01010101010e+00, 1.26514097990e+07, 1.00612951366e+03, 1.59825599590e-03, 2.25147270410e+05, 5.71946164966e-01, 4.15618610703e+03, 4.15653378121e+03, 2.12572935171e+05 
3.01010101010e+00, 1.31534131910e+07, 1.00637238818e+03, 1.59750019300e-03, 2.25642647340e+05, 5.72289421867e-01, 4.15413229157e+03, 4.15452542139e+03, 2.12572522061e+05 
3.01010101010e+00, 1.36554165829e+07, 1.00661498865e+03, 1.59674838839e-03, 2.26137691721e+05, 5.72631919356e-01, 4.15208571206e+03, 4.15252698889e+03, 2.12572011956e+05 
3.01010101010e+00, 1.41574199749e+07, 1.00685731549e+03, 1.59600057444e-03, 2.26632404523e+05, 5.72973659020e-01, 4.15004633144e+03, 4.15053842987e+03, 2.12571405256e+05 
3.01010101010e+00, 1.46594233668e+07, 1.00709936912e+03, 1.59525674353e-03, 2.27126786714e+05, 5.73314642443e-01, 4.14801411285e+03, 4.14855969073e+03, 2.12570702363e+05 
3.01010101010e+00, 1.51614267588e+07, 1.00734114994e+03, 1.59451688803e-03, 2.27620839259e+05, 5.73654871208e-01, 4.14598901964e+03, 4.14659071817e+03, 2.12569903676e+05 
3.01010101010e+00, 1.56634301508e+07, 1.00758265839e+03, 1.59378100032e-03, 2.28114563121e+05, 5.73994346896e-01, 4.14397101535e+03, 4.14463145909e+03, 2.12569009592e+05 
3.01010101010e+00, 1.61654335427e+07, 1.00782389486e+03, 1.59304907279e-03, 2.28607959258e+05, 5.74333071083e-01, 4.14196006372e+03, 4.14268186071e+03, 2.12568020509e+05 
3.01010101010e+00, 1.66674369347e+07, 1.00806485977e+03, 1.59232109780e-03, 2.29101028628e+05, 5.74671045346e-01, 4.13995612870e+03, 4.14074187046e+03, 2.12566936825e+05 
3.01010101010e+00, 1.71694403266e+07, 1.00830555353e+03, 1.59159706774e-03, 2.29593772184e+05, 5.75008271259e-01, 4.13795917441e+03, 4.13881143606e+03, 2.12565758933e+05 
3.01010101010e+00, 1.76714437186e+07, 1.00854597654e+03, 1.59087697499e-03, 2.30086190879e+05, 5.75344750393e-01, 4.13596916521e+03, 4.13689050546e+03, 2.12564487228e+05 
3.01010101010e+00, 1.81734471106e+07, 1.00878612921e+03, 1.59016081193e-03, 2.30578285660e+05, 5.75680484317e-01, 4.13398606561e+03, 4.13497902688e+03, 2.12563122104e+05 
3.01010101010e+00, 1.86754505025e+07, 1.00902601194e+03, 1.58944857093e-03, 2.31070057475e+05, 5.76015474600e-01, 4.13200984035e+03, 4.13307694880e+03, 2.12561663953e+05 
3.01010101010e+00, 1.91774538945e+07, 1.00926562515e+03, 1.58874024439e-03, 2.31561507266e+05, 5.76349722806e-01, 4.13004045436e+03, 4.13118421994e+03, 2.12560113167e+05 
3.01010101010e+00, 1.96794572864e+07, 1.00950496922e+03, 1.58803582469e-03, 2.32052635975e+05, 5.76683230500e-01, 4.12807787277e+03, 4.12930078928e+03, 2.12558470135e+05 
3.01010101010e+00, 2.01814606784e+07, 1.00974404456e+03, 1.58733530422e-03, 2.32543444540e+05, 5.77015999241e-01, 4.12612206086e+03, 4.12742660604e+03, 2.12556735248e+05 
3.01010101010e+00, 2.06834640704e+07, 1.00998285157e+03, 1.58663867535e-03, 2.33033933896e+05, 5.77348030591e-01, 4.12417298420e+03, 4.12556161974e+03, 2.12554908892e+05 
3.01010101010e+00, 2.11854674623e+07, 1.01022139064e+03, 1.58594593049e-03, 2.33524104976e+05, 5.77679326105e-01, 4.12223060843e+03, 4.12370578007e+03, 2.12552991458e+05 
3.01010101010e+00, 2.16874708543e+07, 1.01045966218e+03, 1.58525706201e-03, 2.34013958711e+05, 5.78009887341e-01, 4.12029489949e+03, 4.12185903705e+03, 2.12550983329e+05 
3.01010101010e+00, 2.21894742462e+07, 1.01069766657e+03, 1.58457206232e-03, 2.34503496029e+05, 5.78339715850e-01, 4.11836582345e+03, 4.12002134089e+03, 2.12548884892e+05 
3.01010101010e+00, 2.26914776382e+07, 1.01093540421e+03, 1.58389092381e-03, 2.34992717854e+05, 5.78668813185e-01, 4.11644334660e+03, 4.11819264209e+03, 2.12546696532e+05 
3.01010101010e+00, 2.31934810302e+07, 1.01117287549e+03, 1.58321363888e-03, 2.35481625109e+05, 5.78997180895e-01, 4.11452743540e+03, 4.11637289136e+03, 2.12544418631e+05 
3.01010101010e+00, 2.36954844221e+07, 1.01141008081e+03, 1.58254019992e-03, 2.35970218715e+05, 5.79324820528e-01, 4.11261805653e+03, 4.11456203969e+03, 2.12542051573e+05 
3.01010101010e+00, 2.41974878141e+07, 1.01164702055e+03, 1.58187059934e-03, 2.36458499588e+05, 5.79651733629e-01, 4.11071517682e+03, 4.11276003831e+03, 2.12539595739e+05 
3.01010101010e+00, 2.46994912060e+07, 1.01188369509e+03, 1.58120482954e-03, 2.36946468644e+05, 5.79977921744e-01, 4.10881876333e+03, 4.11096683866e+03, 2.12537051509e+05 
3.01010101010e+00, 2.52014945980e+07, 1.01212010484e+03, 1.58054288293e-03, 2.37434126796e+05, 5.80303386413e-01, 4.10692878327e+03, 4.10918239247e+03, 2.12534419264e+05 
3.01010101010e+00, 2.57034979899e+07, 1.01235625017e+03, 1.57988475192e-03, 2.37921474952e+05, 5.80628129178e-01, 4.10504520407e+03, 4.10740665168e+03, 2.12531699381e+05 
3.01010101010e+00, 2.62055013819e+07, 1.01259213147e+03, 1.57923042892e-03, 2.38408514021e+05, 5.80952151576e-01, 4.10316799333e+03, 4.10563956849e+03, 2.12528892239e+05 
3.01010101010e+00, 2.67075047739e+07, 1.01282774912e+03, 1.57857990634e-03, 2.38895244908e+05, 5.81275455144e-01, 4.10129711882e+03, 4.10388109533e+03, 2.12525998215e+05 
3.01010101010e+00, 2.72095081658e+07, 1.01306310351e+03, 1.57793317661e-03, 2.39381668514e+05, 5.81598041417e-01, 4.09943254853e+03, 4.10213118489e+03, 2.12523017684e+05 
3.01010101010e+00, 2.77115115578e+07, 1.01329819502e+03, 1.57729023214e-03, 2.39867785739e+05, 5.81919911927e-01, 4.09757425060e+03, 4.10038979006e+03, 2.12519951021e+05 
3.01010101010e+00, 2.82135149497e+07, 1.01353302403e+03, 1.57665106537e-03, 2.40353597482e+05, 5.82241068208e-01, 4.09572219339e+03, 4.09865686401e+03, 2.12516798600e+05 
3.01010101010e+00, 2.87155183417e+07, 1.01376759092e+03, 1.57601566871e-03, 2.40839104636e+05, 5.82561511787e-01, 4.09387634541e+03, 4.09693236010e+03, 2.12513560795e+05 
3.01010101010e+00, 2.92175217337e+07, 1.01400189606e+03, 1.57538403461e-03, 2.41324308095e+05, 5.82881244192e-01, 4.09203667536e+03, 4.09521623199e+03, 2.12510237976e+05 
3.01010101010e+00, 2.97195251256e+07, 1.01423593984e+03, 1.57475615549e-03, 2.41809208747e+05, 5.83200266949e-01, 4.09020315214e+03, 4.09350843351e+03, 2.12506830516e+05 
3.01010101010e+00, 3.02215285176e+07, 1.01446972264e+03, 1.57413202380e-03, 2.42293807482e+05, 5.83518581584e-01, 4.08837574480e+03, 4.09180891877e+03, 2.12503338784e+05 
3.01010101010e+00, 3.07235319095e+07, 1.01470324482e+03, 1.57351163198e-03, 2.42778105184e+05, 5.83836189617e-01, 4.08655442258e+03, 4.09011764207e+03, 2.12499763150e+05 
3.01010101010e+00, 3.12255353015e+07, 1.01493650676e+03, 1.57289497248e-03, 2.43262102735e+05, 5.84153092571e-01, 4.08473915492e+03, 4.08843455799e+03, 2.12496103982e+05 
3.01010101010e+00, 3.17275386935e+07, 1.01516950884e+03, 1.57228203774e-03, 2.43745801016e+05, 5.84469291963e-01, 4.08292991140e+03, 4.08675962130e+03, 2.12492361647e+05 
