# This autogenerated file contains thermodynamical properties of CO2.
# The data has been obtained by querying the NIST Chemistry WebBook https://doi.org/10.18434/T4D303.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min pressure = 101325.0, max pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C],     pressure [Pa],   density [kg/m3],  viscosity [Pa.s],   enthalpy [J/kg], thermal_conductivity [W/m.K], cv [J/kg.K], cp [J/kg.K], internal energy [J/kg.K]
1.65828282828e+02, 2.41974878141e+07, 3.68630827193e+02, 3.24741828160e-05, 5.32768379827e+05, 4.82142068730e-02, 8.85919163624e+02, 1.62241083882e+03, 4.67126859832e+05 
1.65828282828e+02, 2.46994912060e+07, 3.76462599951e+02, 3.29092238311e-05, 5.31082000203e+05, 4.88245119857e-02, 8.86955493289e+02, 1.63074536203e+03, 4.65472584529e+05 
1.65828282828e+02, 2.52014945980e+07, 3.84209880954e+02, 3.33497389110e-05, 5.29432222617e+05, 4.94344131618e-02, 8.87938187453e+02, 1.63849825128e+03, 4.63839181294e+05 
1.65828282828e+02, 2.57034979899e+07, 3.91868852112e+02, 3.37953037754e-05, 5.27819256590e+05, 5.00433698359e-02, 8.88869135417e+02, 1.64567679288e+03, 4.62227164104e+05 
1.65828282828e+02, 2.62055013819e+07, 3.99436107363e+02, 3.42454954328e-05, 5.26243211583e+05, 5.06508784917e-02, 8.89750313991e+02, 1.65229085414e+03, 4.60636970939e+05 
1.65828282828e+02, 2.67075047739e+07, 4.06908646838e+02, 3.46998946845e-05, 5.24704103046e+05, 5.12564731384e-02, 8.90583767509e+02, 1.65835256136e+03, 4.59068966065e+05 
1.65828282828e+02, 2.72095081658e+07, 4.14283867110e+02, 3.51580883773e-05, 5.23201858901e+05, 5.18597252642e-02, 8.91371588854e+02, 1.66387598842e+03, 4.57523442901e+05 
1.65828282828e+02, 2.77115115578e+07, 4.21559548287e+02, 3.56196714058e-05, 5.21736326283e+05, 5.24602433610e-02, 8.92115901699e+02, 1.66887686442e+03, 4.56000627328e+05 
1.65828282828e+02, 2.82135149497e+07, 4.28733838645e+02, 3.60842484681e-05, 5.20307278350e+05, 5.30576721056e-02, 8.92818844110e+02, 1.67337230575e+03, 4.54500681327e+05 
1.65828282828e+02, 2.87155183417e+07, 4.35805237451e+02, 3.65514355877e-05, 5.18914421000e+05, 5.36516912772e-02, 8.93482553604e+02, 1.67738057492e+03, 4.53023706813e+05 
1.65828282828e+02, 2.92175217337e+07, 4.42772576565e+02, 3.70208614150e-05, 5.17557399399e+05, 5.42420144771e-02, 8.94109153707e+02, 1.68092086616e+03, 4.51569749576e+05 
1.65828282828e+02, 2.97195251256e+07, 4.49635001289e+02, 3.74921683236e-05, 5.16235804223e+05, 5.48283877072e-02, 8.94700741992e+02, 1.68401311548e+03, 4.50138803233e+05 
1.65828282828e+02, 3.02215285176e+07, 4.56391950871e+02, 3.79650133180e-05, 5.14949177556e+05, 5.54105878498e-02, 8.95259379571e+02, 1.68667783197e+03, 4.48730813143e+05 
1.65828282828e+02, 3.07235319095e+07, 4.63043138953e+02, 3.84390687659e-05, 5.13697018423e+05, 5.59884210823e-02, 8.95787081975e+02, 1.68893594605e+03, 4.47345680233e+05 
1.65828282828e+02, 3.12255353015e+07, 4.69588534192e+02, 3.89140229674e-05, 5.12478787961e+05, 5.65617212527e-02, 8.96285811342e+02, 1.69080867080e+03, 4.45983264694e+05 
1.65828282828e+02, 3.17275386935e+07, 4.76028341198e+02, 3.93895805742e-05, 5.11293914212e+05, 5.71303482324e-02, 8.96757469822e+02, 1.69231737252e+03, 4.44643389553e+05 
1.65828282828e+02, 3.22295420854e+07, 4.82362981901e+02, 3.98654628657e-05, 5.10141796593e+05, 5.76941862622e-02, 8.97203894105e+02, 1.69348344781e+03, 4.43325844095e+05 
1.65828282828e+02, 3.27315454774e+07, 4.88593077395e+02, 4.03414078924e-05, 5.09021810047e+05, 5.82531422999e-02, 8.97626850991e+02, 1.69432820526e+03, 4.42030387139e+05 
1.65828282828e+02, 3.32335488693e+07, 4.94719430314e+02, 4.08171704936e-05, 5.07933308915e+05, 5.88071443807e-02, 8.98028033898e+02, 1.69487275085e+03, 4.40756750177e+05 
1.65828282828e+02, 3.37355522613e+07, 5.00743007740e+02, 4.12925221972e-05, 5.06875630560e+05, 5.93561399969e-02, 8.98409060245e+02, 1.69513787724e+03, 4.39504640372e+05 
1.65828282828e+02, 3.42375556533e+07, 5.06664924696e+02, 4.17672510095e-05, 5.05848098753e+05, 5.99000945059e-02, 8.98771469621e+02, 1.69514395765e+03, 4.38273743426e+05 
1.65828282828e+02, 3.47395590452e+07, 5.12486428203e+02, 4.22411611043e-05, 5.04850026864e+05, 6.04389895746e-02, 8.99116722681e+02, 1.69491084569e+03, 4.37063726323e+05 
1.65828282828e+02, 3.52415624372e+07, 5.18208881964e+02, 4.27140724185e-05, 5.03880720848e+05, 6.09728216667e-02, 8.99446200706e+02, 1.69445778287e+03, 4.35874239941e+05 
1.65828282828e+02, 3.57435658291e+07, 5.23833751672e+02, 4.31858201676e-05, 5.02939482056e+05, 6.15016005824e-02, 8.99761205766e+02, 1.69380331517e+03, 4.34704921539e+05 
1.65828282828e+02, 3.62455692211e+07, 5.29362590986e+02, 4.36562542880e-05, 5.02025609860e+05, 6.20253480556e-02, 9.00062961438e+02, 1.69296522037e+03, 4.33555397121e+05 
1.65828282828e+02, 3.67475726131e+07, 5.34797028210e+02, 4.41252388210e-05, 5.01138404104e+05, 6.25440964166e-02, 9.00352614021e+02, 1.69196044722e+03, 4.32425283659e+05 
1.65828282828e+02, 3.72495760050e+07, 5.40138753704e+02, 4.45926512468e-05, 5.00277167375e+05, 6.30578873243e-02, 9.00631234207e+02, 1.69080506715e+03, 4.31314191196e+05 
1.65828282828e+02, 3.77515793970e+07, 5.45389508051e+02, 4.50583817824e-05, 4.99441207097e+05, 6.35667705728e-02, 9.00899819140e+02, 1.68951423901e+03, 4.30221724801e+05 
1.65828282828e+02, 3.82535827889e+07, 5.50551071013e+02, 4.55223326529e-05, 4.98629837440e+05, 6.40708029749e-02, 9.01159294829e+02, 1.68810218658e+03, 4.29147486386e+05 
1.65828282828e+02, 3.87555861809e+07, 5.55625251296e+02, 4.59844173483e-05, 4.97842381044e+05, 6.45700473247e-02, 9.01410518853e+02, 1.68658218840e+03, 4.28091076382e+05 
1.65828282828e+02, 3.92575895729e+07, 5.60613877117e+02, 4.64445598738e-05, 4.97078170572e+05, 6.50645714393e-02, 9.01654283313e+02, 1.68496657914e+03, 4.27052095273e+05 
1.65828282828e+02, 3.97595929648e+07, 5.65518787594e+02, 4.69026940048e-05, 4.96336550065e+05, 6.55544472798e-02, 9.01891317966e+02, 1.68326676145e+03, 4.26030144978e+05 
1.65828282828e+02, 4.02615963568e+07, 5.70341824945e+02, 4.73587625522e-05, 4.95616876131e+05, 6.60397501499e-02, 9.02122293510e+02, 1.68149322687e+03, 4.25024830105e+05 
1.65828282828e+02, 4.07635997487e+07, 5.75084827468e+02, 4.78127166473e-05, 4.94918518957e+05, 6.65205579696e-02, 9.02347824952e+02, 1.67965558473e+03, 4.24035759055e+05 
1.65828282828e+02, 4.12656031407e+07, 5.79749623299e+02, 4.82645150490e-05, 4.94240863157e+05, 6.69969506227e-02, 9.02568475027e+02, 1.67776259742e+03, 4.23062544997e+05 
1.65828282828e+02, 4.17676065327e+07, 5.84338024908e+02, 4.87141234814e-05, 4.93583308456e+05, 6.74690093723e-02, 9.02784757618e+02, 1.67582222087e+03, 4.22104806712e+05 
1.65828282828e+02, 4.22696099246e+07, 5.88851824296e+02, 4.91615140026e-05, 4.92945270233e+05, 6.79368163440e-02, 9.02997141135e+02, 1.67384164884e+03, 4.21162169323e+05 
1.65828282828e+02, 4.27716133166e+07, 5.93292788854e+02, 4.96066644082e-05, 4.92326179919e+05, 6.84004540698e-02, 9.03206051836e+02, 1.67182735990e+03, 4.20234264898e+05 
1.65828282828e+02, 4.32736167085e+07, 5.97662657850e+02, 5.00495576729e-05, 4.91725485272e+05, 6.88600050910e-02, 9.03411877030e+02, 1.66978516609e+03, 4.19320732959e+05 
1.65828282828e+02, 4.37756201005e+07, 6.01963139489e+02, 5.04901814277e-05, 4.91142650530e+05, 6.93155516144e-02, 9.03614968177e+02, 1.66772026223e+03, 4.18421220879e+05 
1.65828282828e+02, 4.42776234925e+07, 6.06195908505e+02, 5.09285274769e-05, 4.90577156463e+05, 6.97671752189e-02, 9.03815643830e+02, 1.66563727511e+03, 4.17535384206e+05 
1.65828282828e+02, 4.47796268844e+07, 6.10362604239e+02, 5.13645913522e-05, 4.90028500332e+05, 7.02149566072e-02, 9.04014192429e+02, 1.66354031194e+03, 4.16662886886e+05 
1.65828282828e+02, 4.52816302764e+07, 6.14464829152e+02, 5.17983719031e-05, 4.89496195754e+05, 7.06589753993e-02, 9.04210874924e+02, 1.66143300741e+03, 4.15803401426e+05 
1.65828282828e+02, 4.57836336683e+07, 6.18504147741e+02, 5.22298709244e-05, 4.88979772510e+05, 7.10993099631e-02, 9.04405927230e+02, 1.65931856900e+03, 4.14956608986e+05 
1.65828282828e+02, 4.62856370603e+07, 6.22482085802e+02, 5.26590928171e-05, 4.88478776279e+05, 7.15360372796e-02, 9.04599562506e+02, 1.65719982009e+03, 4.14122199414e+05 
1.65828282828e+02, 4.67876404523e+07, 6.26400129998e+02, 5.30860442821e-05, 4.87992768322e+05, 7.19692328369e-02, 9.04791973264e+02, 1.65507924068e+03, 4.13299871224e+05 
1.65828282828e+02, 4.72896438442e+07, 6.30259727713e+02, 5.35107340453e-05, 4.87521325122e+05, 7.23989705514e-02, 9.04983333306e+02, 1.65295900547e+03, 4.12489331541e+05 
1.65828282828e+02, 4.77916472362e+07, 6.34062287129e+02, 5.39331726104e-05, 4.87064037990e+05, 7.28253227117e-02, 9.05173799506e+02, 1.65084101927e+03, 4.11690295999e+05 
1.65828282828e+02, 4.82936506281e+07, 6.37809177510e+02, 5.43533720392e-05, 4.86620512639e+05, 7.32483599429e-02, 9.05363513427e+02, 1.64872694961e+03, 4.10902488611e+05 
1.65828282828e+02, 4.87956540201e+07, 6.41501729658e+02, 5.47713457560e-05, 4.86190368741e+05, 7.36681511874e-02, 9.05552602805e+02, 1.64661825647e+03, 4.10125641610e+05 
1.65828282828e+02, 4.92976574121e+07, 6.45141236504e+02, 5.51871083742e-05, 4.85773239462e+05, 7.40847637009e-02, 9.05741182885e+02, 1.64451621938e+03, 4.09359495272e+05 
1.65828282828e+02, 4.97996608040e+07, 6.48728953825e+02, 5.56006755441e-05, 4.85368770994e+05, 7.44982630597e-02, 9.05929357633e+02, 1.64242196174e+03, 4.08603797718e+05 
1.65828282828e+02, 5.03016641960e+07, 6.52266101047e+02, 5.60120638180e-05, 4.84976622083e+05, 7.49087131786e-02, 9.06117220840e+02, 1.64033647256e+03, 4.07858304704e+05 
1.65828282828e+02, 5.08036675879e+07, 6.55753862126e+02, 5.64212905323e-05, 4.84596463545e+05, 7.53161763365e-02, 9.06304857104e+02, 1.63826062573e+03, 4.07122779405e+05 
1.65828282828e+02, 5.13056709799e+07, 6.59193386472e+02, 5.68283737045e-05, 4.84227977802e+05, 7.57207132083e-02, 9.06492342727e+02, 1.63619519699e+03, 4.06396992187e+05 
1.65828282828e+02, 5.18076743719e+07, 6.62585789927e+02, 5.72333319423e-05, 4.83870858410e+05, 7.61223829015e-02, 9.06679746519e+02, 1.63414087869e+03, 4.05680720378e+05 
1.65828282828e+02, 5.23096777638e+07, 6.65932155756e+02, 5.76361843651e-05, 4.83524809604e+05, 7.65212429964e-02, 9.06867130514e+02, 1.63209829254e+03, 4.04973748040e+05 
1.65828282828e+02, 5.28116811558e+07, 6.69233535649e+02, 5.80369505348e-05, 4.83189545853e+05, 7.69173495891e-02, 9.07054550629e+02, 1.63006800056e+03, 4.04275865736e+05 
1.65828282828e+02, 5.33136845477e+07, 6.72490950736e+02, 5.84356503954e-05, 4.82864791425e+05, 7.73107573353e-02, 9.07242057243e+02, 1.62805051430e+03, 4.03586870303e+05 
1.65828282828e+02, 5.38156879397e+07, 6.75705392585e+02, 5.88323042205e-05, 4.82550279968e+05, 7.77015194953e-02, 9.07429695728e+02, 1.62604630261e+03, 4.02906564629e+05 
1.65828282828e+02, 5.43176913317e+07, 6.78877824192e+02, 5.92269325663e-05, 4.82245754108e+05, 7.80896879789e-02, 9.07617506918e+02, 1.62405579805e+03, 4.02234757437e+05 
1.65828282828e+02, 5.48196947236e+07, 6.82009180950e+02, 5.96195562311e-05, 4.81950965062e+05, 7.84753133901e-02, 9.07805527537e+02, 1.62207940215e+03, 4.01571263066e+05 
1.65828282828e+02, 5.53216981156e+07, 6.85100371598e+02, 6.00101962190e-05, 4.81665672263e+05, 7.88584450709e-02, 9.07993790586e+02, 1.62011748956e+03, 4.00915901268e+05 
1.65828282828e+02, 5.58237015075e+07, 6.88152279138e+02, 6.03988737074e-05, 4.81389643011e+05, 7.92391311435e-02, 9.08182325684e+02, 1.61817041148e+03, 4.00268497009e+05 
1.65828282828e+02, 5.63257048995e+07, 6.91165761732e+02, 6.07856100182e-05, 4.81122652128e+05, 7.96174185520e-02, 9.08371159384e+02, 1.61623849813e+03, 3.99628880275e+05 
1.65828282828e+02, 5.68277082915e+07, 6.94141653554e+02, 6.11704265917e-05, 4.80864481645e+05, 7.99933531021e-02, 9.08560315453e+02, 1.61432206075e+03, 3.98996885887e+05 
1.65828282828e+02, 5.73297116834e+07, 6.97080765627e+02, 6.15533449626e-05, 4.80614920487e+05, 8.03669794990e-02, 9.08749815124e+02, 1.61242139301e+03, 3.98372353326e+05 
1.65828282828e+02, 5.78317150754e+07, 6.99983886617e+02, 6.19343867386e-05, 4.80373764191e+05, 8.07383413840e-02, 9.08939677329e+02, 1.61053677199e+03, 3.97755126561e+05 
1.65828282828e+02, 5.83337184673e+07, 7.02851783594e+02, 6.23135735795e-05, 4.80140814627e+05, 8.11556533117e-02, 9.09129918903e+02, 1.60866845879e+03, 3.97145053887e+05 
1.65828282828e+02, 5.88357218593e+07, 7.05685202772e+02, 6.26909271791e-05, 4.79915879740e+05, 8.15268804509e-02, 9.09320554774e+02, 1.60681669898e+03, 3.96541987772e+05 
1.65828282828e+02, 5.93377252513e+07, 7.08484870203e+02, 6.30664692471e-05, 4.79698773299e+05, 8.18958992255e-02, 9.09511598131e+02, 1.60498172271e+03, 3.95945784708e+05 
1.65828282828e+02, 5.98397286432e+07, 7.11251492453e+02, 6.34402214931e-05, 4.79489314672e+05, 8.22627501587e-02, 9.09703060579e+02, 1.60316374479e+03, 3.95356305071e+05 
1.65828282828e+02, 6.03417320352e+07, 7.13985757241e+02, 6.38122056102e-05, 4.79287328598e+05, 8.26274728800e-02, 9.09894952276e+02, 1.60136296458e+03, 3.94773412986e+05 
1.65828282828e+02, 6.08437354271e+07, 7.16688334058e+02, 6.41824432604e-05, 4.79092644981e+05, 8.29901061498e-02, 9.10087282061e+02, 1.59957956591e+03, 3.94196976200e+05 
1.65828282828e+02, 6.13457388191e+07, 7.19359874746e+02, 6.45509560605e-05, 4.78905098695e+05, 8.33506878842e-02, 9.10280057568e+02, 1.59781371691e+03, 3.93626865960e+05 
1.65828282828e+02, 6.18477422111e+07, 7.22001014067e+02, 6.49177655681e-05, 4.78724529394e+05, 8.37092551778e-02, 9.10473285329e+02, 1.59606556989e+03, 3.93062956895e+05 
1.65828282828e+02, 6.23497456030e+07, 7.24612370235e+02, 6.52828932687e-05, 4.78550781336e+05, 8.40658443255e-02, 9.10666970869e+02, 1.59433526117e+03, 3.92505126908e+05 
1.65828282828e+02, 6.28517489950e+07, 7.27194545433e+02, 6.56463605635e-05, 4.78383703215e+05, 8.44204908435e-02, 9.10861118792e+02, 1.59262291102e+03, 3.91953257071e+05 
1.65828282828e+02, 6.33537523869e+07, 7.29748126307e+02, 6.60081887567e-05, 4.78223148002e+05, 8.47732294890e-02, 9.11055732859e+02, 1.59092862363e+03, 3.91407231520e+05 
1.65828282828e+02, 6.38557557789e+07, 7.32273684433e+02, 6.63683990451e-05, 4.78068972796e+05, 8.51240942792e-02, 9.11250816058e+02, 1.58925248709e+03, 3.90866937360e+05 
1.65828282828e+02, 6.43577591709e+07, 7.34771776776e+02, 6.67270125061e-05, 4.77921038677e+05, 8.54731185092e-02, 9.11446370669e+02, 1.58759457350e+03, 3.90332264578e+05 
1.65828282828e+02, 6.48597625628e+07, 7.37242946120e+02, 6.70840500881e-05, 4.77779210572e+05, 8.58203347693e-02, 9.11642398325e+02, 1.58595493908e+03, 3.89803105946e+05 
1.65828282828e+02, 6.53617659548e+07, 7.39687721490e+02, 6.74395326002e-05, 4.77643357124e+05, 8.61657749618e-02, 9.11838900063e+02, 1.58433362436e+03, 3.89279356944e+05 
1.65828282828e+02, 6.58637693467e+07, 7.42106618553e+02, 6.77934807028e-05, 4.77513350568e+05, 8.65094703163e-02, 9.12035876375e+02, 1.58273065446e+03, 3.88760915675e+05 
1.65828282828e+02, 6.63657727387e+07, 7.44500140002e+02, 6.81459148991e-05, 4.77389066614e+05, 8.68514514053e-02, 9.12233327251e+02, 1.58114603939e+03, 3.88247682787e+05 
1.65828282828e+02, 6.68677761307e+07, 7.46868775932e+02, 6.84968555263e-05, 4.77270384333e+05, 8.71917481586e-02, 9.12431252225e+02, 1.57957977440e+03, 3.87739561403e+05 
1.65828282828e+02, 6.73697795226e+07, 7.49213004200e+02, 6.88463227479e-05, 4.77157186052e+05, 8.75303898773e-02, 9.12629650406e+02, 1.57803184043e+03, 3.87236457040e+05 
1.65828282828e+02, 6.78717829146e+07, 7.51533290769e+02, 6.91943365466e-05, 4.77049357244e+05, 8.78674052477e-02, 9.12828520518e+02, 1.57650220452e+03, 3.86738277551e+05 
1.65828282828e+02, 6.83737863065e+07, 7.53830090046e+02, 6.95409167172e-05, 4.76946786437e+05, 8.82028223545e-02, 9.13027860930e+02, 1.57499082035e+03, 3.86244933049e+05 
1.65828282828e+02, 6.88757896985e+07, 7.56103845205e+02, 6.98860828603e-05, 4.76849365113e+05, 8.85366686930e-02, 9.13227669685e+02, 1.57349762873e+03, 3.85756335848e+05 
1.65828282828e+02, 6.93777930905e+07, 7.58354988499e+02, 7.02298543769e-05, 4.76756987619e+05, 8.88689711823e-02, 9.13427944527e+02, 1.57202255815e+03, 3.85272400397e+05 
1.65828282828e+02, 6.98797964824e+07, 7.60583941565e+02, 7.05722504625e-05, 4.76669551082e+05, 8.91997561767e-02, 9.13628682927e+02, 1.57056552540e+03, 3.84793043226e+05 
1.65828282828e+02, 7.03817998744e+07, 7.62791115719e+02, 7.09132901029e-05, 4.76586955319e+05, 8.95290494781e-02, 9.13829882103e+02, 1.56912643612e+03, 3.84318182881e+05 
1.65828282828e+02, 7.08838032663e+07, 7.64976912236e+02, 7.12529920693e-05, 4.76509102761e+05, 8.98568763468e-02, 9.14031539044e+02, 1.56770518540e+03, 3.83847739872e+05 
1.65828282828e+02, 7.13858066583e+07, 7.67141722630e+02, 7.15913749149e-05, 4.76435898371e+05, 9.01832615133e-02, 9.14233650531e+02, 1.56630165842e+03, 3.83381636619e+05 
1.65828282828e+02, 7.18878100503e+07, 7.69285928923e+02, 7.19284569712e-05, 4.76367249571e+05, 9.05082291892e-02, 9.14436213149e+02, 1.56491573102e+03, 3.82919797398e+05 
1.65828282828e+02, 7.23898134422e+07, 7.71409903899e+02, 7.22642563450e-05, 4.76303066167e+05, 9.08318030775e-02, 9.14639223310e+02, 1.56354727035e+03, 3.82462148289e+05 
1.65828282828e+02, 7.28918168342e+07, 7.73514011362e+02, 7.25987909162e-05, 4.76243260283e+05, 9.11540063838e-02, 9.14842677266e+02, 1.56219613548e+03, 3.82008617131e+05 
1.65828282828e+02, 7.33938202261e+07, 7.75598606377e+02, 7.29320783353e-05, 4.76187746287e+05, 9.14748618263e-02, 9.15046571122e+02, 1.56086217794e+03, 3.81559133468e+05 
1.65828282828e+02, 7.38958236181e+07, 7.77664035511e+02, 7.32641360218e-05, 4.76136440729e+05, 9.17943916460e-02, 9.15250900852e+02, 1.55954524238e+03, 3.81113628507e+05 
1.65828282828e+02, 7.43978270101e+07, 7.79710637059e+02, 7.35949811627e-05, 4.76089262278e+05, 9.21126176168e-02, 9.15455662310e+02, 1.55824516711e+03, 3.80672035073e+05 
1.65828282828e+02, 7.48998304020e+07, 7.81738741276e+02, 7.39246307117e-05, 4.76046131656e+05, 9.24295610552e-02, 9.15660851242e+02, 1.55696178466e+03, 3.80234287561e+05 
1.65828282828e+02, 7.54018337940e+07, 7.83748670588e+02, 7.42531013883e-05, 4.76006971586e+05, 9.27452428299e-02, 9.15866463296e+02, 1.55569492234e+03, 3.79800321899e+05 
1.65828282828e+02, 7.59038371859e+07, 7.85740739810e+02, 7.45804096776e-05, 4.75971706727e+05, 9.30596833717e-02, 9.16072494034e+02, 1.55444440275e+03, 3.79370075501e+05 
1.65828282828e+02, 7.64058405779e+07, 7.87715256345e+02, 7.49065718301e-05, 4.75940263622e+05, 9.33729026823e-02, 9.16278938938e+02, 1.55321004431e+03, 3.78943487233e+05 
1.65828282828e+02, 7.69078439698e+07, 7.89672520393e+02, 7.52316038623e-05, 4.75912570643e+05, 9.36849203438e-02, 9.16485793423e+02, 1.55199166173e+03, 3.78520497368e+05 
1.65828282828e+02, 7.74098473618e+07, 7.91612825140e+02, 7.55555215565e-05, 4.75888557940e+05, 9.39957555277e-02, 9.16693052841e+02, 1.55078906649e+03, 3.78101047552e+05 
1.65828282828e+02, 7.79118507538e+07, 7.93536456948e+02, 7.58783404623e-05, 4.75868157387e+05, 9.43054270037e-02, 9.16900712491e+02, 1.54960206726e+03, 3.77685080766e+05 
1.65828282828e+02, 7.84138541457e+07, 7.95443695542e+02, 7.62000758971e-05, 4.75851302535e+05, 9.46139531485e-02, 9.17108767625e+02, 1.54843047037e+03, 3.77272541291e+05 
1.65828282828e+02, 7.89158575377e+07, 7.97334814186e+02, 7.65207429475e-05, 4.75837928564e+05, 9.49213519545e-02, 9.17317213456e+02, 1.54727408018e+03, 3.76863374671e+05 
1.65828282828e+02, 7.94178609296e+07, 7.99210079859e+02, 7.68403564706e-05, 4.75827972238e+05, 9.52276410381e-02, 9.17526045162e+02, 1.54613269946e+03, 3.76457527681e+05 
1.65828282828e+02, 7.99198643216e+07, 8.01069753423e+02, 7.71589310959e-05, 4.75821371856e+05, 9.55328376479e-02, 9.17735257894e+02, 1.54500612976e+03, 3.76054948295e+05 
1.65828282828e+02, 8.04218677136e+07, 8.02914089790e+02, 7.74764812265e-05, 4.75818067212e+05, 9.58369586733e-02, 9.17944846778e+02, 1.54389417178e+03, 3.75655585651e+05 
1.65828282828e+02, 8.09238711055e+07, 8.04743338078e+02, 7.77930210416e-05, 4.75817999552e+05, 9.61400206519e-02, 9.18154806925e+02, 1.54279662561e+03, 3.75259390022e+05 
1.65828282828e+02, 8.14258744975e+07, 8.06557741769e+02, 7.81085644981e-05, 4.75821111533e+05, 9.64420397779e-02, 9.18365133431e+02, 1.54171329111e+03, 3.74866312787e+05 
1.65828282828e+02, 8.19278778894e+07, 8.08357538862e+02, 7.84231253333e-05, 4.75827347182e+05, 9.67430319097e-02, 9.18575821385e+02, 1.54064396815e+03, 3.74476306398e+05 
1.65828282828e+02, 8.24298812814e+07, 8.10142962016e+02, 7.87367170666e-05, 4.75836651859e+05, 9.70430125774e-02, 9.18786865868e+02, 1.53958845687e+03, 3.74089324355e+05 
1.65828282828e+02, 8.29318846734e+07, 8.11914238694e+02, 7.90493530024e-05, 4.75848972218e+05, 9.73419969902e-02, 9.18998261964e+02, 1.53854655793e+03, 3.73705321176e+05 
1.65828282828e+02, 8.34338880653e+07, 8.13671591304e+02, 7.93610462323e-05, 4.75864256173e+05, 9.76400000438e-02, 9.19210004756e+02, 1.53751807271e+03, 3.73324252371e+05 
1.65828282828e+02, 8.39358914573e+07, 8.15415237331e+02, 7.96718096382e-05, 4.75882452859e+05, 9.79370363278e-02, 9.19422089336e+02, 1.53650280355e+03, 3.72946074417e+05 
1.65828282828e+02, 8.44378948492e+07, 8.17145389470e+02, 7.99816558940e-05, 4.75903512603e+05, 9.82331201321e-02, 9.19634510802e+02, 1.53550055393e+03, 3.72570744729e+05 
1.65828282828e+02, 8.49398982412e+07, 8.18862255752e+02, 8.02905974695e-05, 4.75927386886e+05, 9.85282654545e-02, 9.19847264266e+02, 1.53451112863e+03, 3.72198221639e+05 
1.65828282828e+02, 8.54419016332e+07, 8.20566039669e+02, 8.05986466323e-05, 4.75954028313e+05, 9.88224860070e-02, 9.20060344853e+02, 1.53353433388e+03, 3.71828464370e+05 
1.65828282828e+02, 8.59439050251e+07, 8.22256940293e+02, 8.09058154509e-05, 4.75983390582e+05, 9.91157952225e-02, 9.20273747706e+02, 1.53256997755e+03, 3.71461433012e+05 
1.65828282828e+02, 8.64459084171e+07, 8.23935152395e+02, 8.12121157978e-05, 4.76015428454e+05, 9.94082062615e-02, 9.20487467986e+02, 1.53161786923e+03, 3.71097088503e+05 
1.65828282828e+02, 8.69479118090e+07, 8.25600866553e+02, 8.15175593520e-05, 4.76050097722e+05, 9.96997320180e-02, 9.20701500875e+02, 1.53067782038e+03, 3.70735392601e+05 
